timestamp,USAGE
2014-03-30 07:00:00,0.42251851616626523
2014-03-30 08:00:00,0.5211458297840907
2014-03-30 09:00:00,0.45386169996752
2014-03-30 10:00:00,0.5111302901704151
2014-03-30 11:00:00,0.5826501712083585
2014-03-30 12:00:00,0.5807402270911994
2014-03-30 13:00:00,0.5379655157222645
2014-03-30 14:00:00,0.47895808545878693
2014-03-30 15:00:00,0.44670753200486657
2014-03-30 16:00:00,0.7547842594381409
2014-03-30 17:00:00,0.6943910546169592
2014-03-30 18:00:00,0.647207896965911
2014-03-30 19:00:00,0.8589926222741882
2014-03-30 20:00:00,1.0049551105321386
2014-03-30 21:00:00,1.143167648382034
2014-03-30 22:00:00,0.8931093547513187
2014-03-30 23:00:00,0.9265291336436847
2014-03-31 00:00:00,1.3520860808022535
2014-03-31 01:00:00,0.8696354020660537
2014-03-31 02:00:00,1.0850542835621313
2014-03-31 03:00:00,0.9861406713489929
2014-03-31 04:00:00,1.195980081631406
2014-03-31 05:00:00,0.8907619836760874
2014-03-31 06:00:00,1.1505389611989345
2014-03-31 07:00:00,1.0844924663627908
2014-03-31 08:00:00,0.8960218585958601
2014-03-31 09:00:00,1.0243143150348588
2014-03-31 10:00:00,0.9636409671025932
2014-03-31 11:00:00,1.0850443647589587
2014-03-31 12:00:00,1.0673267368965627
2014-03-31 13:00:00,0.7819750079425789
2014-03-31 14:00:00,0.722067898913126
2014-03-31 15:00:00,0.5981245087177471
2014-03-31 16:00:00,0.5342208094352559
2014-03-31 17:00:00,0.24021774965523135
2014-03-31 18:00:00,0.22388645187261758
2014-03-31 19:00:00,0.36748052404253584
2014-03-31 20:00:00,0.6457388801706843
2014-03-31 21:00:00,0.7812893417711437
2014-03-31 22:00:00,0.7127918820771855
2014-03-31 23:00:00,0.5806822888112764
