,conds,hum,precipm,tempm,wspdm
2014-07-15 15:03:00,Thunderstorms and Rain,89.0,0.0,24.0,11.1
2014-07-15 15:05:00,Thunderstorms and Rain,94.0,0.5,24.0,14.8
2014-07-15 15:14:00,Heavy Thunderstorms and Rain,94.0,6.3,24.0,13.0
2014-07-15 15:23:00,Heavy Thunderstorms and Rain,94.0,7.9,23.0,5.6
2014-07-15 15:29:00,Light Rain,94.0,,23.0,0.0
2014-07-15 15:54:00,Light Rain,93.0,8.4,23.3,0.0
2014-07-15 16:54:00,Mostly Cloudy,94.0,0.3,23.9,5.6
2014-07-15 17:54:00,Mostly Cloudy,94.0,,23.9,5.6
2014-07-15 18:54:00,Overcast,90.0,,23.9,0.0
2014-07-15 19:54:00,Light Rain,97.0,0.3,23.3,9.3
2014-07-15 20:24:00,Rain,100.0,2.5,23.0,0.0
2014-07-15 20:45:00,Light Rain,94.0,4.8,23.0,5.6
2014-07-15 20:54:00,Rain,93.0,5.1,23.3,5.6
2014-07-15 21:03:00,Light Thunderstorms and Rain,94.0,0.5,23.0,5.6
2014-07-15 21:34:00,Rain,94.0,3.0,23.0,7.4
2014-07-15 21:54:00,Rain,93.0,4.1,22.8,5.6
2014-07-15 22:26:00,Light Rain,94.0,1.5,22.0,0.0
2014-07-15 22:54:00,Light Rain,93.0,2.3,22.2,5.6
2014-07-15 23:54:00,Overcast,93.0,0.0,22.2,0.0
2014-07-16 00:54:00,Overcast,96.0,,21.7,9.3
2014-07-16 01:54:00,Mostly Cloudy,96.0,,21.7,0.0
2014-07-16 02:54:00,Overcast,93.0,,21.7,5.6
2014-07-16 03:54:00,Overcast,93.0,,21.7,0.0
2014-07-16 04:54:00,Overcast,90.0,,21.1,5.6
2014-07-16 05:54:00,Overcast,87.0,,21.1,7.4
2014-07-16 06:54:00,Mostly Cloudy,84.0,,20.6,5.6
2014-07-16 07:54:00,Mostly Cloudy,75.0,,21.7,9.3
2014-07-16 08:54:00,Mostly Cloudy,71.0,,22.2,13.0
2014-07-16 09:54:00,Mostly Cloudy,64.0,,23.9,9.3
2014-07-16 10:54:00,Mostly Cloudy,52.0,,25.0,14.8
2014-07-16 11:54:00,Mostly Cloudy,47.0,,26.1,13.0
2014-07-16 12:54:00,Mostly Cloudy,43.0,,26.7,20.4
2014-07-16 13:54:00,Mostly Cloudy,42.0,,26.7,16.7
2014-07-16 14:54:00,Mostly Cloudy,43.0,,26.7,7.4
2014-07-16 15:54:00,Mostly Cloudy,42.0,,27.2,16.7
2014-07-16 16:54:00,Mostly Cloudy,45.0,,26.1,14.8
2014-07-16 17:54:00,Mostly Cloudy,42.0,,26.0,16.7
2014-07-16 18:54:00,Mostly Cloudy,42.0,,26.1,9.3
2014-07-16 19:54:00,Mostly Cloudy,47.0,,25.0,7.4
2014-07-16 20:54:00,Scattered Clouds,61.0,,21.7,0.0
2014-07-16 21:54:00,Partly Cloudy,73.0,,19.4,0.0
2014-07-16 22:54:00,Partly Cloudy,75.0,,18.9,0.0
2014-07-16 23:54:00,Partly Cloudy,80.0,,17.8,0.0
2014-07-17 00:54:00,Partly Cloudy,75.0,,18.3,0.0
2014-07-17 01:54:00,Partly Cloudy,70.0,,18.3,0.0
2014-07-17 02:54:00,Scattered Clouds,78.0,,16.7,7.4
2014-07-17 03:54:00,Mostly Cloudy,78.0,,17.2,7.4
2014-07-17 04:54:00,Partly Cloudy,73.0,,17.8,5.6
2014-07-17 05:54:00,Scattered Clouds,78.0,,16.1,7.4
2014-07-17 06:54:00,Scattered Clouds,81.0,,17.2,5.6
2014-07-17 07:54:00,Scattered Clouds,65.0,,20.0,11.1
2014-07-17 08:54:00,Scattered Clouds,61.0,,22.2,7.4
2014-07-17 09:54:00,Scattered Clouds,45.0,,24.4,16.7
2014-07-17 10:54:00,Scattered Clouds,48.0,,24.4,18.5
2014-07-17 11:54:00,Scattered Clouds,47.0,,25.0,11.1
2014-07-17 12:54:00,Scattered Clouds,45.0,,25.6,11.1
2014-07-17 13:54:00,Scattered Clouds,46.0,,25.6,11.1
2014-07-17 14:54:00,Scattered Clouds,42.0,,26.7,14.8
2014-07-17 15:54:00,Scattered Clouds,42.0,,25.6,14.8
2014-07-17 16:54:00,Mostly Cloudy,39.0,,26.1,14.8
2014-07-17 17:54:00,Scattered Clouds,42.0,,26.1,11.1
2014-07-17 18:54:00,Scattered Clouds,38.0,,26.1,11.1
2014-07-17 19:54:00,Scattered Clouds,45.0,,24.4,11.1
2014-07-17 20:54:00,Scattered Clouds,51.0,,22.8,0.0
2014-07-17 21:54:00,Partly Cloudy,70.0,,19.4,0.0
2014-07-17 22:54:00,Partly Cloudy,81.0,,17.2,5.6
2014-07-17 23:54:00,Clear,73.0,,18.3,0.0
2014-07-18 00:54:00,Clear,73.0,,18.3,0.0
2014-07-18 01:54:00,Clear,84.0,,16.7,0.0
2014-07-18 02:54:00,Partly Cloudy,90.0,,15.6,0.0
2014-07-18 03:54:00,Partly Cloudy,87.0,,16.1,0.0
2014-07-18 04:54:00,Partly Cloudy,90.0,,15.0,0.0
2014-07-18 05:54:00,Scattered Clouds,90.0,,14.4,0.0
2014-07-18 06:54:00,Scattered Clouds,83.0,,16.1,0.0
2014-07-18 07:54:00,Mostly Cloudy,68.0,,20.0,0.0
2014-07-18 08:54:00,Mostly Cloudy,50.0,,23.3,9.3
2014-07-18 09:54:00,Mostly Cloudy,50.0,,24.4,5.6
2014-07-18 10:54:00,Mostly Cloudy,40.0,,25.0,13.0
2014-07-18 11:54:00,Mostly Cloudy,39.0,,26.7,0.0
2014-07-18 12:54:00,Mostly Cloudy,38.0,,26.1,9.3
2014-07-18 13:54:00,Mostly Cloudy,39.0,,26.1,0.0
2014-07-18 14:54:00,Mostly Cloudy,40.0,,26.1,13.0
2014-07-18 15:54:00,Mostly Cloudy,39.0,,27.2,13.0
2014-07-18 16:54:00,Mostly Cloudy,39.0,,26.7,14.8
2014-07-18 17:54:00,Mostly Cloudy,40.0,,26.7,7.4
2014-07-18 18:54:00,Mostly Cloudy,43.0,,25.6,13.0
2014-07-18 19:54:00,Mostly Cloudy,42.0,,25.0,9.3
2014-07-18 20:54:00,Overcast,50.0,,23.3,5.6
2014-07-18 21:54:00,Overcast,59.0,,22.2,0.0
2014-07-18 22:54:00,Overcast,65.0,,21.1,0.0
2014-07-18 23:54:00,Overcast,68.0,,20.6,0.0
2014-07-19 00:54:00,Overcast,73.0,,20.0,0.0
2014-07-19 01:54:00,Overcast,76.0,,20.0,0.0
2014-07-19 02:54:00,Overcast,76.0,,20.0,0.0
2014-07-19 03:54:00,Overcast,78.0,,20.0,0.0
2014-07-19 04:54:00,Overcast,78.0,,20.0,0.0
2014-07-19 05:54:00,Overcast,84.0,,19.4,0.0
2014-07-19 06:54:00,Overcast,84.0,,20.0,0.0
2014-07-19 07:54:00,Overcast,81.0,,21.1,0.0
2014-07-19 08:54:00,Overcast,71.0,,22.8,0.0
2014-07-19 09:54:00,Overcast,60.0,,23.9,5.6
2014-07-19 10:54:00,Overcast,50.0,,25.0,7.4
2014-07-19 11:54:00,Overcast,40.0,,25.6,9.3
2014-07-19 12:54:00,Mostly Cloudy,42.0,,25.6,11.1
2014-07-19 13:54:00,Mostly Cloudy,45.0,,26.1,14.8
2014-07-19 14:54:00,Mostly Cloudy,43.0,,25.6,16.7
2014-07-19 15:54:00,Mostly Cloudy,46.0,,25.6,16.7
2014-07-19 16:54:00,Mostly Cloudy,42.0,,26.1,9.3
2014-07-19 17:54:00,Mostly Cloudy,46.0,,25.6,13.0
2014-07-19 18:54:00,Mostly Cloudy,50.0,,24.4,9.3
2014-07-19 19:54:00,Mostly Cloudy,55.0,,23.9,11.1
2014-07-19 20:54:00,Overcast,59.0,,23.3,5.6
2014-07-19 21:54:00,Overcast,66.0,,22.8,9.3
2014-07-19 22:54:00,Overcast,69.0,,23.0,9.3
2014-07-19 23:54:00,Overcast,73.0,,22.8,9.3
2014-07-20 00:54:00,Light Rain,78.0,0.0,22.2,9.3
2014-07-20 01:54:00,Overcast,84.0,0.0,21.7,7.4
2014-07-20 02:54:00,Overcast,81.0,,21.7,13.0
2014-07-20 03:15:00,Overcast,78.0,,22.0,7.4
2014-07-20 03:54:00,Overcast,84.0,,21.7,5.6
2014-07-20 04:54:00,Overcast,78.0,,21.7,7.4
2014-07-20 05:32:00,Mostly Cloudy,83.0,,21.0,7.4
2014-07-20 05:54:00,Overcast,81.0,,21.1,9.3
2014-07-20 06:54:00,Overcast,76.0,,21.1,9.3
2014-07-20 07:50:00,Mostly Cloudy,73.0,,22.0,9.3
2014-07-20 07:54:00,Mostly Cloudy,73.0,,21.7,7.4
2014-07-20 08:27:00,Mostly Cloudy,73.0,,22.0,13.0
2014-07-20 08:54:00,Mostly Cloudy,71.0,,22.8,11.1
2014-07-20 09:54:00,Mostly Cloudy,73.0,,22.8,7.4
2014-07-20 10:10:00,Mostly Cloudy,73.0,,23.0,5.6
2014-07-20 10:36:00,Mostly Cloudy,69.0,,24.0,7.4
2014-07-20 10:54:00,Mostly Cloudy,71.0,,23.9,5.6
2014-07-20 11:11:00,Overcast,69.0,,24.0,11.1
2014-07-20 11:54:00,Mostly Cloudy,66.0,,25.6,9.3
2014-07-20 12:37:00,Mostly Cloudy,61.0,,26.0,9.3
2014-07-20 12:54:00,Mostly Cloudy,60.0,,26.7,13.0
2014-07-20 13:54:00,Mostly Cloudy,56.0,,26.1,11.1
2014-07-20 14:54:00,Mostly Cloudy,50.0,,26.1,14.8
2014-07-20 15:54:00,Overcast,54.0,,26.7,9.3
2014-07-20 16:54:00,Overcast,58.0,,26.1,11.1
2014-07-20 17:54:00,Overcast,68.0,,25.6,9.3
2014-07-20 18:54:00,Mostly Cloudy,71.0,,25.0,13.0
2014-07-20 19:54:00,Scattered Clouds,76.0,,23.9,5.6
2014-07-20 20:54:00,Scattered Clouds,84.0,,22.8,0.0
2014-07-20 21:54:00,Scattered Clouds,84.0,,22.2,0.0
2014-07-20 22:54:00,Scattered Clouds,90.0,,21.1,0.0
2014-07-20 23:54:00,Mostly Cloudy,87.0,,21.7,5.6
2014-07-21 00:54:00,Scattered Clouds,90.0,,21.1,5.6
2014-07-21 01:54:00,Mostly Cloudy,90.0,,21.1,0.0
2014-07-21 02:54:00,Mostly Cloudy,87.0,,21.1,0.0
2014-07-21 03:54:00,Overcast,87.0,,21.1,0.0
2014-07-21 04:54:00,Overcast,87.0,,21.1,0.0
2014-07-21 05:10:00,Overcast,88.0,,21.0,0.0
2014-07-21 05:24:00,Overcast,88.0,,21.0,7.4
2014-07-21 05:54:00,Mostly Cloudy,84.0,,21.1,0.0
2014-07-21 06:54:00,Mostly Cloudy,84.0,,21.1,0.0
2014-07-21 07:54:00,Mostly Cloudy,76.0,,22.2,5.6
2014-07-21 08:54:00,Mostly Cloudy,71.0,,23.3,5.6
2014-07-21 09:54:00,Mostly Cloudy,69.0,,23.9,5.6
2014-07-21 10:54:00,Mostly Cloudy,58.0,,25.6,7.4
2014-07-21 11:54:00,Mostly Cloudy,62.0,,25.0,7.4
2014-07-21 12:54:00,Overcast,62.0,,25.0,5.6
2014-07-21 13:54:00,Overcast,62.0,,25.6,0.0
2014-07-21 14:54:00,Overcast,56.0,,26.7,9.3
2014-07-21 15:54:00,Mostly Cloudy,58.0,,26.7,0.0
2014-07-21 16:54:00,Mostly Cloudy,56.0,,27.8,7.4
2014-07-21 17:54:00,Mostly Cloudy,56.0,,26.7,9.3
2014-07-21 18:54:00,Mostly Cloudy,58.0,,26.7,11.1
2014-07-21 19:54:00,Mostly Cloudy,66.0,,25.6,0.0
2014-07-21 20:54:00,Mostly Cloudy,71.0,,24.4,0.0
2014-07-21 21:54:00,Mostly Cloudy,76.0,,23.3,5.6
2014-07-21 22:54:00,Scattered Clouds,84.0,,21.7,0.0
2014-07-21 23:54:00,Scattered Clouds,84.0,,21.7,0.0
2014-07-22 00:54:00,Scattered Clouds,87.0,,21.7,0.0
2014-07-22 01:54:00,Scattered Clouds,87.0,,21.7,0.0
2014-07-22 02:54:00,Scattered Clouds,90.0,,21.7,5.6
2014-07-22 03:35:00,Mostly Cloudy,94.0,,21.0,5.6
2014-07-22 03:50:00,Scattered Clouds,94.0,,21.0,5.6
2014-07-22 03:54:00,Scattered Clouds,93.0,,21.1,5.6
2014-07-22 04:08:00,Mostly Cloudy,94.0,,21.0,5.6
2014-07-22 04:15:00,Mostly Cloudy,94.0,,21.0,0.0
2014-07-22 04:54:00,Scattered Clouds,93.0,,21.1,0.0
2014-07-22 05:30:00,Mostly Cloudy,88.0,,21.0,0.0
2014-07-22 05:52:00,Overcast,88.0,,21.0,0.0
2014-07-22 05:54:00,Overcast,93.0,,21.1,0.0
2014-07-22 06:54:00,Mostly Cloudy,90.0,,21.7,0.0
2014-07-22 07:54:00,Mostly Cloudy,91.0,,22.2,0.0
2014-07-22 08:54:00,Mostly Cloudy,84.0,,23.9,5.6
2014-07-22 09:21:00,Overcast,83.0,,24.0,5.6
2014-07-22 09:54:00,Overcast,79.0,,24.4,5.6
2014-07-22 10:54:00,Mostly Cloudy,71.0,,25.6,11.1
2014-07-22 11:54:00,Mostly Cloudy,69.0,,26.7,5.6
2014-07-22 13:54:00,Mostly Cloudy,65.0,,27.2,14.8
2014-07-22 14:54:00,Mostly Cloudy,58.0,,27.8,13.0
2014-07-22 15:54:00,Mostly Cloudy,55.0,,29.4,14.8
2014-07-22 16:54:00,Mostly Cloudy,55.0,,28.9,11.1
2014-07-22 17:54:00,Mostly Cloudy,54.0,,28.3,13.0
2014-07-22 18:54:00,Scattered Clouds,58.0,,27.8,14.8
2014-07-22 19:54:00,Scattered Clouds,60.0,,26.7,9.3
2014-07-22 20:54:00,Scattered Clouds,66.0,,25.0,5.6
2014-07-22 21:54:00,Partly Cloudy,65.0,,24.0,5.6
2014-07-22 22:54:00,Clear,69.0,,23.9,5.6
2014-07-22 23:54:00,Clear,73.0,,23.3,0.0
2014-07-23 00:54:00,Clear,79.0,,22.8,0.0
2014-07-23 01:54:00,Clear,81.0,,22.2,5.6
2014-07-23 02:54:00,Clear,84.0,,22.2,9.3
2014-07-23 03:54:00,Clear,87.0,,21.7,0.0
2014-07-23 04:54:00,Scattered Clouds,90.0,,21.7,0.0
2014-07-23 05:54:00,Scattered Clouds,90.0,,21.7,9.3
2014-07-23 06:54:00,Partly Cloudy,91.0,,22.2,5.6
2014-07-23 07:54:00,Partly Cloudy,82.0,,24.4,5.6
2014-07-23 08:54:00,Scattered Clouds,74.0,,26.7,11.1
2014-07-23 09:54:00,Scattered Clouds,69.0,,27.8,7.4
2014-07-23 10:54:00,Scattered Clouds,65.0,,29.4,13.0
2014-07-23 11:54:00,Scattered Clouds,59.0,,31.1,11.1
2014-07-23 12:54:00,Scattered Clouds,55.0,,31.7,5.6
2014-07-23 13:54:00,Scattered Clouds,53.0,,31.7,14.8
2014-07-23 14:54:00,Scattered Clouds,47.0,,33.3,7.4
2014-07-23 15:54:00,Mostly Cloudy,50.0,,32.8,13.0
2014-07-23 16:54:00,Scattered Clouds,42.0,,33.9,14.8
2014-07-23 17:54:00,Scattered Clouds,45.0,,32.8,18.5
2014-07-23 18:54:00,Mostly Cloudy,50.0,,31.7,9.3
2014-07-23 19:33:00,Thunderstorm,55.0,,31.0,7.4
2014-07-23 19:54:00,Light Thunderstorms and Rain,62.0,0.0,27.8,16.7
2014-07-23 20:28:00,Thunderstorms and Rain,83.0,1.3,25.0,18.5
2014-07-23 20:36:00,Light Thunderstorms and Rain,83.0,1.5,25.0,11.1
2014-07-23 20:54:00,Light Thunderstorms and Rain,85.0,1.5,24.4,0.0
2014-07-23 21:45:00,Mostly Cloudy,89.0,1.5,24.0,0.0
2014-07-23 21:54:00,Mostly Cloudy,85.0,1.5,24.4,0.0
2014-07-23 22:54:00,Scattered Clouds,96.0,,22.8,0.0
2014-07-23 23:54:00,Scattered Clouds,90.0,,23.9,5.6
2014-07-24 00:54:00,Scattered Clouds,93.0,,23.3,5.6
2014-07-24 01:54:00,Mostly Cloudy,96.0,,22.8,0.0
2014-07-24 02:54:00,Overcast,91.0,,23.3,0.0
2014-07-24 03:54:00,Overcast,90.0,,22.8,0.0
2014-07-24 04:54:00,Overcast,91.0,,22.2,5.6
2014-07-24 05:54:00,Light Rain,87.0,0.0,22.2,0.0
2014-07-24 06:07:00,Light Rain,88.0,0.0,22.0,7.4
2014-07-24 06:23:00,Light Rain,83.0,0.0,22.0,7.4
2014-07-24 06:54:00,Overcast,84.0,0.0,22.2,9.3
2014-07-24 07:54:00,Overcast,84.0,,22.8,0.0
2014-07-24 08:01:00,Overcast,83.0,,23.0,0.0
2014-07-24 08:21:00,Overcast,88.0,,22.0,9.3
2014-07-24 08:54:00,Overcast,84.0,,22.2,7.4
2014-07-24 09:54:00,Overcast,73.0,,22.2,13.0
2014-07-24 10:54:00,Overcast,71.0,,22.8,9.3
2014-07-24 11:54:00,Mostly Cloudy,68.0,,22.8,11.1
2014-07-24 12:54:00,Mostly Cloudy,62.0,,25.6,13.0
2014-07-24 13:54:00,Mostly Cloudy,56.0,,26.1,14.8
2014-07-24 14:54:00,Mostly Cloudy,56.0,,25.6,9.3
2014-07-24 15:54:00,Mostly Cloudy,52.0,,26.7,14.8
2014-07-24 16:54:00,Mostly Cloudy,47.0,,26.7,7.4
2014-07-24 17:54:00,Mostly Cloudy,48.0,,25.6,13.0
2014-07-24 18:54:00,Mostly Cloudy,54.0,,24.4,11.1
2014-07-24 19:54:00,Mostly Cloudy,57.0,,23.9,5.6
2014-07-24 20:54:00,Mostly Cloudy,61.0,,22.2,5.6
2014-07-24 21:54:00,Mostly Cloudy,61.0,,21.7,5.6
2014-07-24 22:54:00,Mostly Cloudy,63.0,,21.1,0.0
2014-07-24 23:54:00,Scattered Clouds,73.0,,18.9,7.4
2014-07-25 00:54:00,Scattered Clouds,81.0,,16.1,5.6
2014-07-25 01:54:00,Partly Cloudy,65.0,,18.9,5.6
2014-07-25 02:54:00,Clear,70.0,,17.8,5.6
2014-07-25 03:54:00,Clear,80.0,,15.6,0.0
2014-07-25 04:54:00,Clear,75.0,,16.1,0.0
2014-07-25 05:54:00,Partly Cloudy,83.0,,13.9,5.6
2014-07-25 06:54:00,Clear,78.0,,15.6,5.6
2014-07-25 07:54:00,Partly Cloudy,68.0,,18.3,0.0
2014-07-25 08:54:00,Partly Cloudy,57.0,,20.6,9.3
2014-07-25 09:54:00,Partly Cloudy,44.0,,22.8,18.5
2014-07-25 10:54:00,Partly Cloudy,46.0,,23.9,9.3
2014-07-25 11:54:00,Partly Cloudy,40.0,,25.6,20.4
2014-07-25 12:54:00,Scattered Clouds,36.0,,26.7,13.0
2014-07-25 13:54:00,Scattered Clouds,36.0,,26.7,13.0
2014-07-25 14:54:00,Scattered Clouds,34.0,,27.8,9.3
2014-07-25 15:54:00,Scattered Clouds,34.0,,27.8,9.3
2014-07-25 16:54:00,Scattered Clouds,34.0,,27.8,11.1
2014-07-25 17:54:00,Scattered Clouds,35.0,,27.2,9.3
2014-07-25 18:54:00,Scattered Clouds,35.0,,27.2,7.4
2014-07-25 19:54:00,Scattered Clouds,43.0,,25.6,9.3
2014-07-25 20:54:00,Partly Cloudy,55.0,,22.8,5.6
2014-07-25 21:54:00,Scattered Clouds,59.0,,21.7,5.6
2014-07-25 22:54:00,Scattered Clouds,68.0,,20.0,0.0
2014-07-25 23:54:00,Scattered Clouds,75.0,,18.9,0.0
2014-07-26 01:54:00,Mostly Cloudy,81.0,,18.3,0.0
2014-07-26 02:00:00,Mostly Cloudy,78.0,,19.0,0.0
2014-07-26 02:54:00,Overcast,76.0,,19.4,0.0
2014-07-26 03:54:00,Overcast,81.0,,18.9,0.0
2014-07-26 04:54:00,Mostly Cloudy,81.0,,19.4,0.0
2014-07-26 05:54:00,Mostly Cloudy,81.0,,20.0,0.0
2014-07-26 07:54:00,Overcast,90.0,0.5,20.0,5.6
2014-07-26 08:54:00,Overcast,84.0,,21.7,0.0
2014-07-26 09:54:00,Overcast,79.0,,23.3,7.4
2014-07-26 11:54:00,Scattered Clouds,60.0,,26.7,7.4
2014-07-26 13:54:00,Scattered Clouds,41.0,,30.0,11.1
2014-07-26 14:54:00,Scattered Clouds,39.0,,30.6,11.1
2014-07-26 15:54:00,Scattered Clouds,36.0,,30.6,11.1
2014-07-26 16:54:00,Scattered Clouds,35.0,,30.6,0.0
2014-07-26 17:54:00,Scattered Clouds,53.0,,29.4,18.5
2014-07-26 18:54:00,Scattered Clouds,60.0,,27.8,14.8
2014-07-26 19:54:00,Scattered Clouds,66.0,,26.1,9.3
2014-07-26 20:54:00,Scattered Clouds,76.0,,25.0,7.4
2014-07-26 21:54:00,Scattered Clouds,84.0,,23.9,9.3
2014-07-26 22:54:00,Mostly Cloudy,87.0,,23.9,0.0
2014-07-26 23:54:00,Mostly Cloudy,84.0,,23.9,0.0
2014-07-27 00:54:00,Overcast,84.0,,23.9,0.0
2014-07-27 01:54:00,Mostly Cloudy,91.0,,23.3,0.0
2014-07-27 02:54:00,Mostly Cloudy,87.0,,23.3,0.0
2014-07-27 03:54:00,Overcast,93.0,,22.8,0.0
2014-07-27 04:54:00,Light Rain,93.0,0.0,22.8,5.6
2014-07-27 05:54:00,Light Rain,87.0,0.0,23.3,5.6
2014-07-27 06:54:00,Mostly Cloudy,87.0,0.0,22.8,0.0
2014-07-27 07:54:00,Overcast,87.0,,22.8,11.1
2014-07-27 08:54:00,Mostly Cloudy,76.0,,23.9,9.3
2014-07-27 09:54:00,Mostly Cloudy,69.0,,25.0,11.1
2014-07-27 10:54:00,Mostly Cloudy,68.0,,25.6,11.1
2014-07-27 11:54:00,Mostly Cloudy,60.0,,27.8,13.0
2014-07-27 12:54:00,Mostly Cloudy,57.0,,29.4,20.4
2014-07-27 13:54:00,Mostly Cloudy,58.0,,30.0,13.0
2014-07-27 14:54:00,Overcast,59.0,,30.0,14.8
2014-07-27 15:54:00,Mostly Cloudy,57.0,,30.6,14.8
2014-07-27 16:54:00,Mostly Cloudy,61.0,,29.4,16.7
2014-07-27 17:54:00,Mostly Cloudy,65.0,,28.3,14.8
2014-07-27 18:54:00,Mostly Cloudy,63.0,0.0,28.3,13.0
2014-07-27 19:54:00,Mostly Cloudy,71.0,,26.7,11.1
2014-07-27 20:54:00,Mostly Cloudy,74.0,,26.1,5.6
2014-07-27 21:54:00,Mostly Cloudy,77.0,,26.1,7.4
2014-07-27 22:54:00,Mostly Cloudy,79.0,0.0,25.6,7.4
2014-07-27 23:54:00,Light Rain,82.0,0.0,25.0,9.3
2014-07-28 00:01:00,Rain,89.0,0.5,24.0,7.4
2014-07-28 00:03:00,Rain,89.0,0.8,24.0,9.3
2014-07-28 00:07:00,Rain,89.0,2.0,24.0,5.6
2014-07-28 00:54:00,Overcast,94.0,2.0,23.9,0.0
2014-07-28 01:04:00,Overcast,94.0,,24.0,0.0
2014-07-28 01:26:00,Overcast,89.0,,24.0,18.5
2014-07-28 01:54:00,Mostly Cloudy,90.0,,21.7,0.0
2014-07-28 02:54:00,Overcast,93.0,,21.1,0.0
2014-07-28 03:54:00,Mostly Cloudy,100.0,,21.0,0.0
2014-07-28 04:54:00,Scattered Clouds,93.0,,21.7,5.6
2014-07-28 05:54:00,Scattered Clouds,93.0,,21.1,5.6
2014-07-28 06:54:00,Partly Cloudy,90.0,,21.7,5.6
2014-07-28 07:54:00,Scattered Clouds,84.0,,23.9,11.1
2014-07-28 08:54:00,Scattered Clouds,66.0,,25.6,14.8
2014-07-28 09:54:00,Scattered Clouds,54.0,,26.7,29.6
2014-07-28 10:54:00,Scattered Clouds,49.0,,27.2,33.3
2014-07-28 11:54:00,Scattered Clouds,41.0,,28.9,29.6
2014-07-28 12:54:00,Scattered Clouds,43.0,,28.9,29.6
2014-07-28 13:54:00,Scattered Clouds,37.0,,28.9,46.3
2014-07-28 14:54:00,Scattered Clouds,33.0,,30.0,31.5
2014-07-28 15:54:00,Mostly Cloudy,37.0,,29.0,27.8
2014-07-28 16:54:00,Mostly Cloudy,45.0,,26.7,33.3
2014-07-28 17:54:00,Mostly Cloudy,42.0,,27.8,29.6
2014-07-28 18:54:00,Mostly Cloudy,48.0,,26.1,16.7
2014-07-28 19:54:00,Mostly Cloudy,54.0,,24.4,22.2
2014-07-28 20:54:00,Mostly Cloudy,66.0,,22.2,25.9
2014-07-28 21:54:00,Mostly Cloudy,68.0,,21.7,13.0
2014-07-28 22:54:00,Mostly Cloudy,71.0,,21.1,16.7
2014-07-28 23:54:00,Scattered Clouds,73.0,,20.0,13.0
2014-07-29 00:54:00,Partly Cloudy,81.0,,18.9,9.3
2014-07-29 01:54:00,Clear,78.0,,18.3,9.3
2014-07-29 02:54:00,Clear,81.0,,17.2,11.1
2014-07-29 03:54:00,Partly Cloudy,81.0,,17.2,5.6
2014-07-29 04:54:00,Clear,87.0,,16.1,9.3
2014-07-29 05:54:00,Partly Cloudy,86.0,,15.6,5.6
2014-07-29 06:54:00,Mostly Cloudy,87.0,,16.1,11.1
2014-07-29 07:54:00,Overcast,75.0,,17.2,11.1
2014-07-29 08:54:00,Mostly Cloudy,63.0,,18.3,13.0
2014-07-29 09:54:00,Mostly Cloudy,59.0,,19.4,11.1
2014-07-29 10:54:00,Mostly Cloudy,53.0,,21.7,11.1
2014-07-29 11:54:00,Overcast,51.0,,21.1,9.3
2014-07-29 12:54:00,Overcast,47.0,,21.7,16.7
2014-07-29 13:54:00,Mostly Cloudy,46.0,,22.2,14.8
2014-07-29 14:54:00,Mostly Cloudy,43.0,,23.9,16.7
2014-07-29 15:54:00,Mostly Cloudy,41.0,,23.9,18.5
2014-07-29 16:54:00,Scattered Clouds,41.0,,23.9,16.7
2014-07-29 17:54:00,Mostly Cloudy,47.0,,23.0,18.5
2014-07-29 18:54:00,Mostly Cloudy,46.0,,22.8,18.5
2014-07-29 19:54:00,Mostly Cloudy,51.0,,21.1,13.0
2014-07-29 20:54:00,Scattered Clouds,57.0,,19.4,7.4
2014-07-29 21:54:00,Scattered Clouds,64.0,,18.0,0.0
2014-07-29 22:54:00,Partly Cloudy,75.0,,15.6,9.3
2014-07-29 23:54:00,Mostly Cloudy,72.0,,16.7,5.6
2014-07-30 00:54:00,Scattered Clouds,72.0,,15.6,0.0
2014-07-30 01:54:00,Partly Cloudy,72.0,,15.6,7.4
2014-07-30 02:54:00,Partly Cloudy,81.0,,13.9,7.4
2014-07-30 03:54:00,Clear,81.0,,13.9,7.4
2014-07-30 04:54:00,Clear,80.0,,13.3,7.4
2014-07-30 05:54:00,Partly Cloudy,80.0,,13.3,5.6
2014-07-30 06:54:00,Partly Cloudy,84.0,,13.3,5.6
2014-07-30 07:54:00,Clear,70.0,,16.7,7.4
2014-07-30 08:54:00,Clear,59.0,,20.0,9.3
2014-07-30 09:54:00,Clear,48.0,,22.8,5.6
2014-07-30 10:54:00,Partly Cloudy,43.0,,23.9,0.0
2014-07-30 11:54:00,Scattered Clouds,40.0,,24.4,11.1
2014-07-30 12:54:00,Scattered Clouds,36.0,,25.6,11.1
2014-07-30 13:54:00,Scattered Clouds,35.0,,25.6,7.4
2014-07-30 14:54:00,Scattered Clouds,32.0,,26.7,5.6
2014-07-30 15:54:00,Scattered Clouds,32.0,,26.7,0.0
2014-07-30 16:54:00,Scattered Clouds,34.0,,26.7,11.1
2014-07-30 17:54:00,Partly Cloudy,34.0,,26.1,7.4
2014-07-30 18:54:00,Partly Cloudy,37.0,,25.0,0.0
2014-07-30 19:54:00,Scattered Clouds,55.0,,22.8,7.4
2014-07-30 20:54:00,Scattered Clouds,59.0,,21.7,7.4
2014-07-30 21:54:00,Partly Cloudy,63.0,,20.6,5.6
2014-07-30 22:54:00,Partly Cloudy,73.0,,18.0,0.0
